2390,me
2391,mettre
2392,en
2393,tête
2394,.
2395,Et
2396,s
2397,ils
2398,font
2399,ce
2400,choix
2401,ils
2402,le
2403,feront
2404,en
2405,dépit
2406,des
2407,inconvénients
2408,que
2409,vous
2410,présentez
2411,.
2412,Chirac
2413,vous
2414,lui
2415,répondez
2416,si
2417,vous
2418,le
2419,désirez
2420,et
2421,ensuite
2422,Guillaume
2423,vous
2424,fait
2425,passer
2426,l
2427,un
2428,comme
2429,l
2430,autre
2431,au
2432,deuxième
2433,grand
2434,thème
2435,sur
2436,les
2437,questions
2438,sociales
2439,et
2440,les
2441,choix
2442,économiques
2443,.
2444,Je
2445,dirai
2446,simplement
2447,une
2448,chose
2449,pour
2450,conclure
2451,sur
2452,ce
2453,problème
2454,institutionnel
2455,.
2456,C
2457,est
2458,important
2459,et
2460,les
2461,Français
2462,n
2463,ont
2464,pas
2465,toujours
2466,tout
2467,à
2468,fait
2469,conscience
2470,de
2471,ce
2472,que
2473,représente
2474,la
2475,Constitution
2476,mais
2477,c
2478,est
2479,l
2480,art
2481,et
2482,la
2483,manière
2484,de
2485,gouverner
2486,.
2487,Je
2488,crois
2489,qu
2490,une
2491,modification
2492,constitutionnelle
2493,aujourd
2494,hui
2495,serait
2496,dangereuse
2497,et
2498,je
