position,texte
12828,vous
12829,révisiez
12830,un
12831,peu
12832,votre
12833,sujet
12834,car
12835,il
12836,ne
12837,s
12838,agit
12839,pas
12840,de
12841,la
12842,quatrième
12843,mais
12844,de
12845,la
12846,troisième
12847,génération
12848,.
12849,La
12850,Finlande
12851,a
12852,déjà
12853,un
12854,prototype
12855,.
12856,La
12857,question
12858,est
12859,de
12860,savoir
12861,s
12862,il
12863,n
12864,est
12865,pas
12866,plus
12867,intelligent
12868,de
12869,coopérer
12870,entre
12871,différents
12872,pays
12873,et
12874,de
12875,passer
12876,tout
12877,de
12878,suite
12879,à
12880,un
12881,investissement
12882,sur
12883,la
12884,quatrième
12885,génération
12886,.
12887,Premier
12888,point
12889,.
12890,C
12891,est
12892,pour
12893,cela
12894,que
12895,je
12896,rouvrirai
12897,le
12898,débat
12899,public
12900,sur
12901,l
12902,énergie
12903,au
12904,Parlement
12905,mais
12906,aussi
12907,avec
12908,les
12909,citoyens
12910,.
12911,Nous
12912,l
12913,avons
12914,eu
12915,ce
12916,débat
12917,au
12918,Parlement
12919,.
12920,J
12921,ai
12922,eu
12923,ce
12924,débat
12925,au
12926,Parlement
12927,au
12928,moment
12929,où
12930,j
12931,ai
12932,signé
12933,l
12934,EPR
12935,.
12936,La
12937,position
12938,des
12939,Finlandais
12940,consistait
12941,à
12942,nous
12943,dire
12944,je
12945,connais
12946,le
12947,dossier
12948,c
12949,est
12950,bien
12951,beau
12952,que
12953,vous
12954,nous
12955,vendiez
12956,ce
12957,prototype
12958,mais
12959,vous
12960,les
12961,Français
12962,allez-vous
12963,le
12964,prendre
12965,Comment
12966,AREVA
12967,pourra
12968,construire
12969,EPR
12970,en
12971,Finlande
12972,avec
12973,vous
12974,Présidente
12975,de
12976,la
12977,République
12978,qui
12979,expliquerait
12980,aux
12981,Finlandais
12982,que
12983,l
12984,EPR
12985,est
12986,bien
12987,pour
12988,eux
12989,mais
12990,qu
12991,en
12992,France
12993,on
12994,va
12995,continuer
12996,à
12997,réfléchir
12998,.
12999,Je
13000,suis
13001,cohérent
13002,.
13003,C
13004,est
13005,tout
13006,à
13007,fait
13008,incohérent
13009,.
13010,Pourquoi
13011,construire
13012,deux
13013,prototypes
13014,Il
13015,y
13016,a
13017,celui
13018,en
13019,Finlande
13020,.
13021,Il
13022,serait
13023,plus
13024,intelligent
13025,d
13026,investir
13027,déjà
13028,dans
13029,la
13030,quatrième
13031,génération
13032,.
13033,Pourquoi
13034,Parce
13035,qu
13036,on
13037,sait
13038,très
13039,bien
13040,que
13041,l
13042,uranium
13043,dans
13044,quelques
13045,années
13046,va
13047,disparaître
13048,.
13049,Il
13050,y
13051,aura
13052,une
13053,pénurie
13054,d
13055,uranium
13056,donc
13057,une
13058,pénurie
13059,du
13060,combustible
13061,d
13062,uranium
13063,.
13064,Les
13065,spécialistes
13066,pour
13067,l
13068,uranium
13069,disent
13070,que
13071,les
13072,ressources
13073,c
13074,est
13075,entre
13076,et
13077,ans
13078,et
13079,les
13080,ressources
13081,prévisibles
13082,jusqu
13083,à
13084,deux
13085,siècles
13086,et
13087,demi
13088,compte
13089,tenu
13090,des
13091,progrès
13092,de
13093,la
13094,recherche
13095,.
13096,Tout
13097,dépend
13098,du
13099,nombre
13100,de
13101,centrales
13102,construites
13103,dans
13104,le
13105,monde
13106,.
13107,Vous
13108,êtes
13109,écartelés
13110,dans
13111,votre
13112,majorité
13113,.
13114,Entre
13115,les
13116,Verts
13117,qui
13118,ne
13119,veulent
13120,pas
13121,de
13122,nucléaire
13123,et
13124,les
13125,Communistes
13126,qui
13127,veulent
13128,le
13129,nucléaire
13130,que
13131,choisirez-vous
13132,Je
13133,choisis
13134,de
13135,maintenir
13136,le
13137,nucléaire
13138,mais
13139,d
13140,augmenter
13141,la
13142,part
13143,des
13144,énergies
13145,renouvelables
13146,dans
13147,le
13148,bouquet
13149,énergétique
13150,.
13151,Je
13152,regarde
13153,avec
13154,beaucoup
13155,plus
13156,d
13157,attention
13158,que
13159,cela
13160,n
13161,a
13162,été
13163,fait
13164,où
13165,nous
13166,devons
13167,investir
13168,les
13169,fonds
13170,publics
13171,pour
13172,préparer
13173,l
13174,énergie
13175,de
13176,demain
13177,.
13178,Ce
13179,qui
13180,est
13181,prometteur
13182,aujourd
13183,hui
13184,au
13185,moment
13186,où
13187,la
13188,question
13189,des
13190,déchets
13191,nucléaires
13192,n
13193,a
13194,pas
13195,été
13196,résolue
13197,c
13198,est
13199,sans
13200,doute
13201,d
13202,investir
13203,dans
13204,le
13205,recyclage
13206,des
13207,déchets
13208,nucléaires
13209,qui
13210,pourraient
13211,peut-être
13212,devenir
13213,justement
13214,demain
13215,le
13216,nouveau
13217,combustible
13218,avec
13219,les
13220,restes
13221,d
13222,uranium
13223,le
13224,nouveau
13225,combustible
13226,qui
13227,permettra
13228,justement
13229,de
13230,passer
13231,ce
13232,cap
13233,de
13234,la
13235,pénurie
13236,d
13237,uranium
13238,.
13239,Voilà
13240,ce
13241,que
13242,je
13243,propose
13244,.
13245,Je
13246,pense
13247,que
13248,les
13249,technologies
13250,doivent
13251,avancer
13252,mais
13253,qu
13254,on
13255,ne
13256,peut
13257,pas
13258,aller
13259,vers
13260,le
13261,tout
13262,nucléaire
13263,.
13264,Au
13265,contraire
13266,il
13267,faut
13268,diversifier
13269,le
13270,bouquet
13271,énergétique
13272,.
13273,C
13274,est
13275,ce
13276,que
13277,je
13278,propose
13279,.
13280,C
13281,est
13282,sans
13283,doute
13284,la
13285,raison
13286,pour
13287,laquelle
13288,mon
13289,projet
13290,relatif
13291,à
13292,l
13293,écologie
13294,et
13295,à
13296,l
13297,environnement
13298,a
13299,été
13300,si
13301,largement
13302,plébiscité
13303,par
13304,des
13305,associations
13306,indépendantes
13307,parce
13308,qu
13309,il
13310,est
13311,équilibré
13312,.
13313,Excusez-moi
13314,comme
13315,c
13316,est
13317,Mme
13318,Royal
13319,elle
13320,est
13321,indépendante
13322,.
13323,Quand
13324,c
13325,est
13326,moi
13327,elle
13328,est
13329,dépendante
13330,.
13331,Je
13332,ne
13333,suis
13334,pas
13335,pour
13336,le
13337,tout
13338,nucléaire
13339,mais
13340,je
13341,dis
13342,qu
13343,il
13344,n
13345,est
13346,pas
13347,raisonnable
13348,de
13349,dire
13350,on
13351,va
13352,poursuivre
13353,le
13354,nucléaire
13355,mais
13356,on
13357,arrête
13358,le
13359,progrès
13360,dans
13361,le
13362,nucléaire
13363,.
13364,Ce
13365,n
13366,est
13367,pas
13368,possible
13369,.
13370,Bien
13371,sûr
13372,qu
13373,il
13374,faut
13375,développer
13376,les
13377,énergies
13378,de
13379,substitution
13380,je
13381,pense
13382,notamment
13383,aux
13384,départements
13385,et
13386,territoires
13387,d
13388,outre-mer
13389,ou
13390,le
13391,solaire
13392,l
13393,éolien
13394,la
13395,biomasse
13396,peut
13397,faire
13398,quelque
13399,chose
13400,d
13401,extraordinaire
13402,.
13403,C
13404,est
13405,une
13406,opportunité
13407,pour
13408,les
13409,départements
13410,et
13411,territoires
13412,d
13413,outre-mer
13414,.
13415,A
13416,la
13417,Réunion
13418,par
13419,exemple
13420,on
13421,peut
13422,leur
13423,donner
13424,l
13425,indépendance
13426,énergétique
13427,en
13428,investissant
13429,massivement
13430,dans
13431,la
13432,biomasse
13433,.
13434,Refuser
13435,le
13436,développement
13437,des
13438,nouvelles
13439,filières
13440,nucléaires
13441,c
13442,est
13443,.
13444,.
13445,.
13446,Comme
13447,on
13448,a
13449,la
13450,change
13451,d
13452,être
13453,à
13454,peu
13455,près
13456,à
13457,trois-quarts
13458,d
13459,heure
13460,de
13461,temps
13462,de
13463,parole
13464,l
13465,un
13466,et
13467,l
13468,autre
13469,on
13470,passe
13471,au
13472,chapitre
13473,de
13474,l
13475,éducation
13476,de
13477,la
13478,famille
13479,.
13480,On
13481,commence
13482,par
13483,vous
13484,Nicolas
13485,Sarkozy
13486,.
13487,Que
13488,peut-on
13489,faire
13490,pour
13491,que
13492,chaque
13493,enfant
13494,ait
13495,un
13496,accès
13497,égal
13498,et
13499,une
13500,chance
13501,égale
13502,à
13503,l
13504,école
13505,dans
13506,sa
13507,famille
13508,et
13509,un
13510,accès
13511,égal
13512,dans
13513,la
13514,culture
13515,A
13516,quoi
13517,doit
13518,servir
13519,l
13520,école
13521,aujourd
13522,hui
13523,Le
13524,problème
13525,de
13526,l
13527,école
13528,n
13529,est
13530,pas
13531,qu
13532,un
13533,problème
13534,de
13535,moyens
13536,d
13537,argent
13538,et
13539,de
13540,structure
13541,.
13542,C
13543,est
13544,aussi
13545,un
13546,problème
13547,de
13548,programme
13549,d
13550,éducation
13551,scolaire
13552,.
13553,Il
13554,faut
13555,débattre
13556,de
13557,ce
13558,que
13559,nous
13560,voulons
13561,faire
13562,de
13563,l
13564,école
13565,.
13566,Quelle
13567,est
13568,l
13569,école
13570,que
13571,nous
13572,voulons
13573,Je
13574,veux
13575,une
13576,école
13577,du
13578,respect
13579,de
13580,l
13581,autorité
13582,de
13583,l
13584,exigence
13585,du
13586,mérite
13587,où
13588,les
13589,enfants
13590,des
13591,familles
13592,modestes
13593,accèdent
13594,aux
13595,grands
13596,auteurs
13597,et
13598,où
13599,comme
13600,Jules
13601,Ferry
13602,on
13603,a
13604,de
13605,l
13606,ambition
13607,pour
13608,les
13609,enfants
13610,.
13611,Une
13612,école
13613,qui
13614,transmet
13615,un
13616,savoir
13617,qui
13618,n
13619,a
13620,pas
13621,peur
13622,d
13623,enseigner
13624,le
13625,civisme
13626,qui
13627,transmet
13628,une
13629,morale
13630,commune
13631,une
13632,école
13633,où
13634,les
13635,maîtres
13636,sont
13637,respectés
13638,où
13639,lorsque
13640,le
13641,maître
13642,entre
13643,dans
13644,la
13645,classe
13646,les
13647,élèves
13648,se
13649,lèvent
13650,en
13651,signe
13652,de
13653,respect
13654,.
13655,Une
13656,école
13657,où
13658,chacun
13659,sera
13660,reçu
13661,avec
13662,le
13663,soin
13664,d
13665,un
13666,parcours
13667,adapté
13668,à
13669,ces
13670,problèmes
13671,.
13672,Je
13673,crois
13674,aux
13675,limites
13676,du
13677,collège
13678,unique
13679,une
13680,école
13681,où
13682,on
13683,va
13684,répondre
13685,au
13686,malaise
13687,formidable
13688,des
13689,enseignants
13690,qui
13691,ne
13692,sont
13693,pas
13694,assez
13695,payés
13696,pas
13697,assez
13698,récompensés
13699,.
13700,Une
13701,école
13702,où
13703,on
13704,pourra
13705,laisser
13706,ses
13707,enfants
13708,à
13709,l
13710,étude
13711,du
13712,soir
13713,sur
13714,la
13715,base
13716,du
13717,volontariat
13718,pour
13719,qu
13720,ils
13721,rentrent
13722,à
13723,la
13724,maison
13725,les
13726,devoirs
13727,faits
13728,.
13729,Je
13730,propose
13731,une
13732,révolution
13733,pour
13734,toutes
13735,les
13736,femmes
13737,en
13738,France
13739,c
13740,est
13741,que
13742,tous
13743,les
13744,enfants
13745,si
13746,je
13747,suis
13748,élu
13749,Président
13750,de
13751,la
13752,République
13753,pourront
13754,au
13755,collège
13756,et
13757,au
13758,lycée
13759,rester
13760,en
13761,étude
13762,surveillée
13763,après
13764,la
13765,fin
13766,des
13767,cours
13768,pour
13769,rentrer
13770,à
13771,la
13772,maison
13773,avec
13774,les
13775,devoirs
13776,faits
13777,.
13778,Il
13779,y
13780,a
13781,beaucoup
13782,de
13783,femmes
13784,qui
13785,travaillent
13786,qui
13787,ne
13788,peuvent
13789,pas
13790,être
13791,là
13792,quand
13793,les
13794,enfants
13795,rentrent
13796,de
13797,l
13798,école
13799,beaucoup
13800,de
13801,femmes
13802,qui
13803,seraient
13804,très
13805,heureuses
13806,que
13807,les
13808,enfants
13809,aient
13810,fait
13811,leurs
13812,devoirs
13813,et
13814,leur
13815,travail
13816,à
13817,l
13818,école
13819,.
13820,J
13821,ajoute
13822,que
13823,cela
13824,permettrait
13825,de
13826,résoudre
13827,le
13828,problème
13829,du
13830,pouvoir
13831,d
13832,achat
13833,des
13834,enseignants
13835,car
13836,cela
13837,leur
13838,permettrait
13839,de
13840,faire
13841,ces
13842,études
13843,encadrées
13844,sur
13845,la
13846,base
13847,du
13848,volontariat
13849,pour
13850,être
13851,davantage
13852,rémunérés
13853,.
13854,Les
13855,femmes
13856,n
13857,auront
13858,pas
13859,besoin
13860,d
13861,aller
13862,devant
13863,les
13864,tribunaux
13865,mais
13866,elles
13867,auront
13868,le
13869,service
13870,public
13871,de
13872,la
13873,petite
13874,enfance
13875,sous
13876,toutes
13877,ses
13878,formes
13879,Vous
13880,allez
13881,créer
13882,","
13883,millions
13884,places
13885,de
13886,crèche
13887,Les
13888,femmes
13889,vont
13890,aller
13891,devant
13892,le
13893,tribunal
13894,pour
13895,demander
13896,une
13897,place
13898,en
13899,crèche
13900,Soyez
13901,sérieux
13902,C
13903,est
13904,ce
13905,que
13906,vous
13907,proposez
13908,une
13909,société
13910,où
13911,il
13912,faut
13913,aller
13914,devant
13915,la
13916,justice
13917,pour
13918,demander
13919,une
13920,place
13921,en
13922,crèche
13923,Ce
13924,n
13925,est
13926,pas
13927,ma
13928,conception
13929,de
13930,la
13931,société
13932,.
13933,Les
13934,femmes
13935,ont
13936,autre
13937,chose
13938,à
13939,faire
13940,que
13941,d
13942,aller
13943,devant
13944,le
13945,tribunal
13946,.
13947,Il
13948,faut
13949,faire
13950,les
13951,choses
13952,en
13953,politique
13954,.
13955,Ce
13956,n
13957,est
13958,pas
13959,le
13960,tribunal
13961,.
13962,Vous
13963,n
13964,avez
13965,pas
13966,besoin
13967,d
13968,être
13969,méprisante
13970,pour
13971,être
13972,brillante
13973,.
13974,Je
13975,connais
13976,vos
13977,techniques
13978,.
13979,Dès
13980,que
13981,vous
13982,êtes
13983,gêné
13984,vous
13985,vous
13986,posez
13987,en
13988,victime
13989,.
13990,Avec
13991,vous
13992,ce
13993,serait
13994,une
13995,victime
13996,consentante
13997,Tant
13998,mieux
13999,au
14000,moins
14001,il
14002,y
14003,a
14004,du
14005,plaisir
14006,.
14007,J
14008,ai
14009,trop
14010,de
14011,respect
14012,pour
14013,vous
14014,pour
14015,vous
14016,laisser
14017,aller
14018,au
14019,mépris
14020,.
14021,Les
14022,droits
14023,opposables
14024,sont
14025,très
14026,importants
14027,ils
14028,permettront
14029,de
14030,passer
14031,de
14032,la
14033,République
14034,des
14035,droits
14036,virtuels
14037,à
14038,la
14039,République
14040,des
14041,droits
14042,réels
14043,.
14044,J
14045,avais
14046,la
14047,parole
14048,.
14049,Je
14050,préfère
14051,l
14052,action
14053,politique
14054,efficace
14055,qui
14056,fait
14057,les
14058,choses
14059,plutôt
14060,que
14061,d
14062,imaginer
14063,.
14064,Ce
14065,sont
14066,des
14067,mots
14068,.
14069,Moi
14070,je
14071,m
14072,engage
14073,sur
14074,un
14075,résultat
14076,.
14077,Les
14078,gens
14079,vont
14080,aller
14081,devant
14082,les
14083,tribunaux
14084,alors
14085,qu
14086,ils
14087,sont
14088,déjà
14089,débordés
14090,et
14091,qu
14092,ils
14093,ont
14094,autre
14095,chose
14096,à
14097,faire
14098,Ce
14099,n
14100,est
14101,pas
14102,sérieux
14103,Ce
14104,n
14105,est
14106,pas
14107,gentil
14108,de
14109,dire
14110,des
14111,choses
14112,comme
14113,cela
14114,.
14115,Je
14116,vais
14117,prendre
14118,un
14119,exemple
14120,qui
14121,va
14122,peut-être
14123,vous
14124,toucher
14125,.
14126,L
14127,affaire
14128,des
14129,enfants
14130,handicapés
14131,dans
14132,les
14133,écoles
14134,.
14135,Je
14136,considère
14137,qu
14138,il
14139,est
14140,scandaleux
14141,qu
14142,un
14143,enfant
14144,ayant
14145,un
14146,handicap
14147,ne
14148,puisse
14149,pas
14150,être
14151,scolarisé
14152,dans
14153,une
14154,école
14155,normale
14156,.
14157,C
14158,est
14159,important
14160,pour
14161,l
14162,enfant
14163,ayant
14164,un
14165,handicap
14166,et
14167,pour
14168,les
14169,autres
14170,enfants
14171,qui
14172,n
14173,ont
14174,pas
14175,de
14176,handicap
14177,qui
14178,au
14179,contact
14180,de
14181,cet
14182,enfant
14183,différent
14184,apprendront
14185,que
14186,la
14187,différence
14188,est
14189,une
14190,richesse
14191,.
14192,Dans
14193,les
14194,démocraties
14195,du
14196,nord
14197,de
14198,l
14199,Europe
14200,des
14201,enfants
14202,ayant
14203,un
14204,handicap
14205,sont
14206,scolarisés
14207,en
14208,milieu
14209,scolaire
14210,classique
14211,.
14212,En
14213,France
14214,c
14215,est
14216,.
14217,Je
14218,veux
14219,créer
14220,un
14221,droit
14222,opposable
14223,.
14224,Cela
14225,veut
14226,dire
14227,quoi
14228,Qu
14229,une
14230,famille
14231,au
14232,bout
14233,de
14234,cinq
14235,ans
14236,à
14237,qui
14238,on
14239,refuserait
14240,une
14241,place
14242,dans
14243,une
14244,école
14245,pourrait
14246,aller
14247,devant
14248,le
14249,tribunal
14250,en
14251,disant
14252,la
14253,République
14254,m
14255,a
14256,promis
14257,un
14258,droit
14259,.
14260,Un
14261,homme
14262,politique
14263,s
14264,est
14265,engagé
14266,et
14267,n
14268,a
14269,pas
14270,tenu
14271,sa
14272,promesse
14273,.
14274,Que
14275,se
14276,passe-t-il
14277,Je
14278,veux
14279,en
14280,finir
14281,avec
14282,les
14283,discours
14284,creux
14285,pas
14286,le
14287,vôtre
14288,je
14289,ne
14290,veux
14291,pas
14292,être
14293,désagréable
14294,avec
14295,ces
14296,promesses
14297,incantatoires
14298,cette
14299,grande
14300,braderie
14301,au
14302,moment
14303,de
14304,l
14305,élection
14306,on
14307,rase
14308,gratis
14309,on
14310,promet
14311,tous
14312,.
14313,Quand
14314,on
14315,ne
14316,sait
14317,pas
14318,promettre
14319,on
14320,promet
14321,une
14322,discussion
14323,.
14324,Je
14325,veux
14326,m
14327,engager
14328,sur
14329,des
14330,résultats
14331,sur
14332,du
14333,concret
14334,.
14335,Je
14336,veux
14337,dire
14338,à
14339,toutes
14340,les
14341,familles
14342,ayant
14343,rencontré
14344,le
14345,drame
14346,du
14347,handicap
14348,que
14349,je
14350,ferai
14351,une
14352,place
14353,à
14354,chacun
14355,de
14356,leurs
14357,enfants
14358,dans
14359,les
14360,écoles
14361,que
14362,je
14363,donnerai
14364,les
14365,moyens
14366,aux
14367,écoles
14368,pour
14369,les
14370,accueillir
14371,.
14372,La
14373,preuve
14374,de
14375,ma
14376,bonne
14377,foi
14378,sera
14379,le
14380,droit
14381,opposable
14382,et
14383,la
14384,capacité
14385,d
14386,aller
14387,devant
14388,un
14389,tribunal
14390,pour
14391,faire-valoir
14392,ses
14393,droits
14394,.
14395,Ce
14396,n
14397,est
14398,ni
14399,ridicule
14400,ni
14401,accessoire
14402,.
14403,C
14404,est
14405,peut-être
14406,même
14407,ce
14408,qui
14409,fait
14410,la
14411,différence
14412,entre
14413,la
14414,vieille
14415,politique
14416,et
14417,la
14418,politique
14419,moderne
14420,.
14421,Là
14422,on
14423,atteint
14424,le
14425,summum
